10.00        0.5500        0.21836E-03   -0.13651    
10.00        0.6000        0.21647E-03   -0.13119    
10.00        0.6500        0.21477E-03   -0.12491    
10.00        0.7000        0.21326E-03   -0.11756    
10.00        0.7500        0.21194E-03   -0.10896    
10.00        0.8000        0.21082E-03   -0.98807E-01
10.00        0.8500        0.20988E-03   -0.86646E-01
10.00        0.9000        0.20914E-03   -0.71544E-01
10.00        0.9500        0.20859E-03   -0.51093E-01
10.00         1.000        0.20824E-03     0.0000    
20.00        -1.000        0.72545E-03     0.0000    
20.00       -0.9500        0.71090E-03   -0.34627E-01
20.00       -0.9000        0.69670E-03   -0.49103E-01
20.00       -0.8500        0.68285E-03   -0.60273E-01
20.00       -0.8000        0.66935E-03   -0.69718E-01
20.00       -0.7500        0.65620E-03   -0.78041E-01
20.00       -0.7000        0.64340E-03   -0.85543E-01
20.00       -0.6500        0.63095E-03   -0.92399E-01
20.00       -0.6000        0.61886E-03   -0.98715E-01
20.00       -0.5500        0.60711E-03   -0.10456    
20.00       -0.5000        0.59571E-03   -0.10999    
20.00       -0.4500        0.58466E-03   -0.11502    
20.00       -0.4000        0.57397E-03   -0.11968    
20.00       -0.3500        0.56362E-03   -0.12398    
20.00       -0.3000        0.55362E-03   -0.12793    
20.00       -0.2500        0.54398E-03   -0.13152    
20.00       -0.2000        0.53468E-03   -0.13475    
20.00       -0.1500        0.52574E-03   -0.13762    
20.00       -0.1000        0.51715E-03   -0.14012    
20.00       -0.5000E-01    0.50890E-03   -0.14224    
20.00         0.000        0.50101E-03   -0.14395    
20.00        0.5000E-01    0.49347E-03   -0.14526    
20.00        0.1000        0.48628E-03   -0.14613    
20.00        0.1500        0.47943E-03   -0.14654    
20.00        0.2000        0.47294E-03   -0.14649    
20.00        0.2500        0.46680E-03   -0.14593    
20.00        0.3000        0.46101E-03   -0.14485    
20.00        0.3500        0.45557E-03   -0.14321    
20.00        0.4000        0.45048E-03   -0.14098    
20.00        0.4500        0.44574E-03   -0.13812    
20.00        0.5000        0.44135E-03   -0.13458    
20.00        0.5500        0.43732E-03   -0.13031    
20.00        0.6000        0.43363E-03   -0.12524    
20.00        0.6500        0.43029E-03   -0.11926    
20.00        0.7000        0.42730E-03   -0.11227    
20.00        0.7500        0.42467E-03   -0.10408    
20.00        0.8000        0.42238E-03   -0.94419E-01
20.00        0.8500        0.42045E-03   -0.82836E-01
20.00        0.9000        0.41886E-03   -0.68435E-01
20.00        0.9500        0.41763E-03   -0.48904E-01
20.00         1.000        0.41674E-03     0.0000    
30.00        -1.000        0.10395E-02     0.0000    
30.00       -0.9500        0.10205E-02   -0.32785E-01
30.00       -0.9000        0.10020E-02   -0.46420E-01
30.00       -0.8500        0.98397E-03   -0.56894E-01
30.00       -0.8000        0.96634E-03   -0.65711E-01
30.00       -0.7500        0.94915E-03   -0.73444E-01
30.00       -0.7000        0.93241E-03   -0.80383E-01
30.00       -0.6500        0.91610E-03   -0.86694E-01
30.00       -0.6000        0.90024E-03   -0.92482E-01
30.00       -0.5500        0.88482E-03   -0.97814E-01
30.00       -0.5000        0.86985E-03   -0.10274    
30.00       -0.4500        0.85531E-03   -0.10728    
30.00       -0.4000        0.84122E-03   -0.11147    
30.00       -0.3500        0.82756E-03   -0.11531    
30.00       -0.3000        0.81436E-03   -0.11881    
30.00       -0.2500        0.80159E-03   -0.12198    
30.00       -0.2000        0.78926E-03   -0.12482    
30.00       -0.1500        0.77738E-03   -0.12732    
30.00       -0.1000        0.76593E-03   -0.12947    
30.00       -0.5000E-01    0.75493E-03   -0.13127    
30.00         0.000        0.74438E-03   -0.13271    
30.00        0.5000E-01    0.73426E-03   -0.13377    
30.00        0.1000        0.72458E-03   -0.13444    
30.00        0.1500        0.71535E-03   -0.13471    
30.00        0.2000        0.70656E-03   -0.13455    
30.00        0.2500        0.69821E-03   -0.13394    
