1.821	-1.	0.004842170730646079	0
1.821	-0.9	0.004201694664322232	-0.0003125012031090152
1.821	-0.8	0.0036098091266337515	-0.0004093749250746824
1.821	-0.7	0.0030667019058369894	-0.0004592080474635064
1.821	-0.6	0.002572560790188306	-0.00047928956236726467
1.821	-0.5	0.0021275735679440583	-0.0004768056586996582
1.821	-0.3999999999999999	0.0017319280273606055	-0.00045586296914675576
1.821	-0.29999999999999993	0.0013858119566943035	-0.00041932356131769993
1.821	-0.19999999999999996	0.0010894131442015101	-0.00036949819233213005
1.821	-0.09999999999999998	0.0008429193781385833	-0.00030847418793789825
1.821	0	0.0006465184467618804	-0.0002383026626183744
1.821	0.10000000000000009	0.0005003981383277588	-0.00016112909090804876
1.821	0.20000000000000018	0.00040474624109257645	-0.00007930734942175213
1.821	0.30000000000000004	0.0003597505433126909	4.475550966855774e-6
1.821	0.40000000000000013	0.0003655988332444595	0.00008703438632813011
1.821	0.5	0.00042247889914424	0.00016443156898836766
1.821	0.6000000000000001	0.0005305785292683898	0.0002315299307913103
1.821	0.7000000000000002	0.0006900855118732669	0.000281080822370566
1.821	0.8	0.0009011876352152282	0.0003014445680838926
1.821	0.9000000000000001	0.0011640726875506318	0.0002684469852241777
1.821	1.	0.001478928457135835	0
1.831	-1.	0.00947956939460833	0
1.831	-0.9	0.008203671465464428	-0.0005382106088181317
1.831	-0.8	0.007039767357312088	-0.0007651064600319231
1.831	-0.7	0.005985805829239756	-0.0009225907536880069
1.831	-0.6	0.005039735640335868	-0.0010278911136982686
1.831	-0.5	0.0041995055496888666	-0.0010860934881196224
1.831	-0.3999999999999999	0.0034630643163871874	-0.0010994808783254522
1.831	-0.29999999999999993	0.0028283606995192757	-0.0010697680733308928
1.831	-0.19999999999999996	0.0022933434581735683	-0.000998884007773417
1.831	-0.09999999999999998	0.001855961351438505	-0.0008893319120807293
1.831	0	0.0015141631384025264	-0.0007444130918668162
1.831	0.10000000000000009	0.001265897578154072	-0.000568420792149337
1.831	0.20000000000000018	0.001109113429781582	-0.0003668611561861762
1.831	0.30000000000000004	0.0010417594523734958	-0.0001467523063276978
1.831	0.40000000000000013	0.001061784405018254	0.00008292560730021214
1.831	0.5	0.001167137046804296	0.0003104929000747425
1.831	0.6000000000000001	0.0013557661368200624	0.0005202423784692522
1.831	0.7000000000000002	0.0016256204341539922	0.0006897257405830597
1.831	0.8	0.0019746486978945254	0.0007830270321355969
1.831	0.9000000000000001	0.0024007996871301023	0.0007270689118322943
1.831	1.	0.002902022160949161	0
1.841	-1.	0.008757409963251847	0
1.841	-0.9	0.007514918421501778	-0.00009162267232073509
1.841	-0.8	0.006399449210373188	-0.00024045523618504723
1.841	-0.7	0.00540576817984082	-0.00039488325107050283
1.841	-0.6	0.0045286411798794194	-0.0005334096809135784
1.841	-0.5	0.0037628340604637205	-0.0006427671502361883
1.841	-0.3999999999999999	0.0031031126715684657	-0.0007142141929905603
1.841	-0.29999999999999993	0.0025442428631683965	-0.0007421323538830375
1.841	-0.19999999999999996	0.002080990485238254	-0.0007233707097955787
1.841	-0.09999999999999998	0.0017081213877527795	-0.0006569252409455872
1.841	0	0.0014204014206867122	-0.0005438088029195144
1.841	0.10000000000000009	0.0012125964340147935	-0.0003870594868379649
1.841	0.20000000000000018	0.0010794722777117641	-0.00019187986119767087
1.841	0.30000000000000004	0.0010157948017523659	0.00003406494980901296
1.841	0.40000000000000013	0.0010163298561113377	0.00028011413683899574
1.841	0.5	0.0010758432907634213	0.0005316727972081032
1.841	0.6000000000000001	0.001189100955683358	0.0007684717011101241
1.841	0.7000000000000002	0.001350868700845888	0.0009609719361216439
1.841	0.8	0.0015559123762257504	0.0010614261458386546
1.841	0.9000000000000001	0.0017989978317976885	0.0009723965865639616
1.841	1.	0.002074890917536443	0
1.851	-1.	0.007122024977680699	0
1.851	-0.9	0.005995635174726413	0.000500928323120369
1.851	-0.8	0.00500049392547867	0.0004791464038117116
1.851	-0.7	0.004130439627617176	0.00035867826084448747
1.851	-0.6	0.003379310678821634	0.00020818115623724207
1.851	-0.5	0.0027409454767717426	0.0000627925574319006
1.851	-0.3999999999999999	0.002209182419147207	-0.000055824488973814936
1.851	-0.29999999999999993	0.0017778599036277292	-0.00013357236747820334
1.851	-0.19999999999999996	0.0014408163278930091	-0.0001615002763408616
1.851	-0.09999999999999998	0.0011918900896227503	-0.00013465705929341384
1.851	0	0.0010249195864966542	-0.00005153660953491005
1.851	0.10000000000000009	0.0009337432161944224	0.00008613203484626728
1.851	0.20000000000000018	0.0009121993763957578	0.00027333586429321196
1.851	0.30000000000000004	0.0009541264647803627	0.0005014689334179669
1.851	0.40000000000000013	0.001053362879027938	0.000757679439846062
1.851	0.5	0.0012037470168181862	0.0010236537566423397
1.851	0.6000000000000001	0.00139911727583081	0.0012733078225118282
1.851	0.7000000000000002	0.0016333120537455111	0.00146796328129713
1.851	0.8	0.0019001697482419907	0.0015442730700862975
1.851	0.9000000000000001	0.0021935287569999525	0.0013714494794381106
1.851	1.	0.0025072274776990963	0
1.861	-1.	0.0064725212356970905	0
1.861	-0.9	0.005335707099720795	0.0009590650706714406
1.861	-0.8	0.004345296106533079	0.0009916942412781771
1.861	-0.7	0.0034944192413321738	0.0008453201099247672
1.861	-0.6	0.002776207489316326	0.000634263765963424
1.861	-0.5	0.0021837918356837726	0.00041591572723479055
1.861	-0.3999999999999999	0.0017103032656327552	0.00022543535216329498
1.861	-0.29999999999999993	0.001348872764361514	0.00008582187381972718
1.861	-0.19999999999999996	0.0010926313170682882	0.000011997617520562663
1.861	-0.09999999999999998	0.0009347099089513184	0.000012743678734446649
1.861	0	0.0008682395252088445	0.00009165435476711435
1.861	0.10000000000000009	0.0008863511510391067	0.00024753739663248465
1.861	0.20000000000000018	0.0009821757716403448	0.00047441535845896846
1.861	0.30000000000000004	0.0011488443722107989	0.0007611437625081642
1.861	0.40000000000000013	0.0013794879379487091	0.0010905397302420467
1.861	0.5	0.001667237454052315	0.0014377242283551354
1.861	0.6000000000000001	0.0020052239057198585	0.0017669512792730165
1.861	0.7000000000000002	0.0023865782781495783	0.0020249669361212756
1.861	0.8	0.0028044315565397128	0.002124381754587769
1.861	0.9000000000000001	0.0032519147260885047	0.0018848032716327324
1.861	1.	0.0037221587719941935	0
1.871	-1.	0.006478767885120128	0
1.871	-0.9	0.005247424304723295	0.0013205615719916115
1.871	-0.8	0.004190419219473166	0.0013607723009563572
1.871	-0.7	0.003298513561295924	0.0011505947383312087
1.871	-0.6	0.00256246826211776	0.0008473433659465824
